id;page;website_products;note;masked_note
62a04fd796a1b91370321b5f;https://avalun.com/labpad-evolution/;It owns proprietary products named LabPad.;LABPAD+, a smartphone and tablet application for the secure transmission of HL7 data to a healthcare provider.;[MASK] +, a smartphone and tablet application for the secure transmission of HL7 data to a healthcare provider.
62a04fd796a1b91370321b5f;https://avalun.com/labpad-evolution/;It owns proprietary products named LabPad.;Download LabPad® Evolution;Download [MASK] Evolution User manual.
62a04fd796a1b91370321b5f;https://avalun.com/labpad-evolution/;It owns proprietary products named LabPad.;User manual.;
62a0502396a1b91370321b64;https://selektope.com/;It owns proprietary product named antifouling agent Selektope®.;By using the Selektope;By using the [MASK] biotechnology as an ingredient in the antifouling mix, operators and owners can eradicate hard fouling, ensuring continually clean hulls, optimal business and environmental performance.
62a0502396a1b91370321b64;https://selektope.com/;It owns proprietary product named antifouling agent Selektope®.;biotechnology as an ingredient in the antifouling mix, operators and owners can eradicate hard fouling, ensuring continually clean hulls, optimal business and environmental performance.;
62a0502396a1b91370321b64;https://selektope.com/;It owns proprietary product named antifouling agent Selektope®.;Selektope has provided power to antifouling coatings used on over 800 vessels.;[MASK] has provided power to antifouling coatings used on over 800 vessels.
62a0502396a1b91370321b64;https://selektope.com/;It owns proprietary product named antifouling agent Selektope®.;plays an important part in releasing this p;
62a0502396a1b91370321b64;https://selektope.com/;It owns proprietary product named antifouling agent Selektope®.;I-Tech AB is a public held bio-technology company based in Mölndal, Sweden that owns all IP and regulatory rights to the antifouling agent Selektope® (generic name, medetomidine).;I-Tech AB is a public held bio-technology company based in Mölndal, Sweden that owns all IP and regulatory rights to the antifouling agent [MASK] (generic name, medetomidine).
62a0502396a1b91370321b64;https://selektope.com/;It owns proprietary product named antifouling agent Selektope®.;Since 2006, I-Tech has successfully transformed the scientific invention of Selektope® into a commercially ready and available antifouling agent.;Since 2006, I-Tech has successfully transformed the scientific invention of [MASK] into a commercially ready and available antifouling agent.
62a0502396a1b91370321b64;https://selektope.com/;It owns proprietary product named antifouling agent Selektope®.;Sign up to get latest Selektope® news and updates directly to your inbox.;Sign up to get latest [MASK] news and updates directly to your inbox.
62a0506d96a1b91370321b67;https://i-tech.se/;It owns proprietary product named antifouling agent Selektope®.;We develop, market and sell the performance ingredient, Selektope® for use in marine antifouling coatings.;We develop, market and sell the performance ingredient, [MASK] for use in marine antifouling coatings.
62a0506d96a1b91370321b67;https://i-tech.se/;It owns proprietary product named antifouling agent Selektope®.;Our vision is to establish Selektope® as the leading technology to prohibit marine growth in an effective and sustainable way.;Our vision is to establish [MASK] as the leading technology to prohibit marine growth in an effective and sustainable way.
62a050d196a1b91370321b70;https://www.becrypt.com/uk/products/paradox/;It owns proprietary products.;Paradox is an easy to use yet highly resilient endpoint platform that guarantees endpoint devices remain free from commodity malware and provides strong protection against elevated threats and targeted cyber-attacks.;[MASK] is an easy to use yet highly resilient endpoint platform that guarantees endpoint devices remain free from commodity malware and provides strong protection against elevated threats and targeted cyber-attacks.
62a050d196a1b91370321b70;https://www.becrypt.com/uk/products/paradox/;It owns proprietary products.;Paradox is easy to deploy and its unique measured software execution ensures that no applications or system components have been tampered with.;[MASK] is easy to deploy and its unique measured software execution ensures that no applications or system components have been tampered with.
62a050d196a1b91370321b70;https://www.becrypt.com/uk/products/paradox/;It owns proprietary products.;Paradox dramatically simplifies the endpoint environment, providing an intuitive browser-based user experience, delivering cost savings with unrivaled enterprise security.;[MASK] dramatically simplifies the endpoint environment, providing an intuitive browser-based user experience, delivering cost savings with unrivaled enterprise security.
62a050d196a1b91370321b70;https://www.becrypt.com/uk/products/paradox/;It owns proprietary products.;"Paradox uses the strong
 properties of cryptography with device health measurements to reliably
 protect against ransomware.";"[MASK] uses the strong
 properties of cryptography with device health measurements to reliably
 protect against ransomware."
62a050d196a1b91370321b70;https://www.becrypt.com/uk/products/paradox/;It owns proprietary products.;Using a hardware root of trust, Paradox cryptographically validates the health of all endpoint software every time a device is started, ensuring no ransomware is present, and rolling back to a know good state if any malware is detected.;Using a hardware root of trust, [MASK] cryptographically validates the health of all endpoint software every time a device is started, ensuring no ransomware is present, and rolling back to a know good state if any malware is detected.
62a0511796a1b91370321b73;https://www.becrypt.com/uk/products/;It owns proprietary products.;Paradox - the most secure endpoint management platform for enterprise, that guarantees that end point devices remain in a healthy state;[MASK] - the most secure endpoint management platform for enterprise, that guarantees that end point devices remain in a healthy state
62a0511796a1b91370321b73;https://www.becrypt.com/uk/products/;It owns proprietary products.;Becrypt MDM+, the first MDM platform that can support dynamic Deep Packet Inspection.;[MASK] , the first MDM platform that can support dynamic Deep Packet Inspection.
62a0511796a1b91370321b73;https://www.becrypt.com/uk/products/;It owns proprietary products.;Becrypt provides device encryption solutions with product certifications that meet the requirements of the most security conscious organisations;[MASK] provides device encryption solutions with product certifications that meet the requirements of the most security conscious organisations
62a0516b96a1b91370321b7f;https://www.organox.com/about-us;It owns proprietary products named OrganOx and Metra.;OrganOx is at the forefront of changing the way donor organs are preserved in the critical time between donation and transplantation.;[MASK] is at the forefront of changing the way donor organs are preserved in the critical time between donation and transplantation.
62a0516b96a1b91370321b7f;https://www.organox.com/about-us;It owns proprietary products named OrganOx and Metra.;Our leading product, the;Our leading product, the , harnesses patented normothermic machine perfusion technology to preserve donor livers for up to 24 hours prior to transplant.
62a0516b96a1b91370321b7f;https://www.organox.com/about-us;It owns proprietary products named OrganOx and Metra.;, harnesses patented normothermic machine perfusion technology to preserve donor livers for up to 24 hours prior to transplant.;
62a0516b96a1b91370321b7f;https://www.organox.com/about-us;It owns proprietary products named OrganOx and Metra.;Since then, over 50 publications have supported the patented OrganOx technology demonstrating its advantages over conventional cold storage and cold perfusion technologies.;Since then, over 50 publications have supported the patented [MASK] technology demonstrating its advantages over conventional cold storage and cold perfusion technologies.
62a0516b96a1b91370321b7f;https://www.organox.com/about-us;It owns proprietary products named OrganOx and Metra.;is transforming donor liver preservation, aiding the identification of viable donor livers without compromising outcomes.;is transforming donor liver preservation, aiding the identification of viable donor livers without compromising outcomes.
62a0516b96a1b91370321b7f;https://www.organox.com/about-us;It owns proprietary products named OrganOx and Metra.;In a European randomised clinical trial, preservation with the;In a European randomised clinical trial, preservation with the resulted in 50% fewer discarded organs compared to static cold storage and 20% more transplanted livers.
62a0516b96a1b91370321b7f;https://www.organox.com/about-us;It owns proprietary products named OrganOx and Metra.;resulted in 50% fewer discarded organs compared to static cold storage and 20% more transplanted livers.;
62a0517a96a1b91370321b82;https://www.european-business.com/portraits/cidi-groupe/advertising-at-the-point-of-sale;It owns proprietary products under the name of CIDI.;In the last years, Cidi has become an expert in this printing technology and constantly invested in the modernization and extension of its machine park.;In the last years, [MASK] has become an expert in this printing technology and constantly invested in the modernization and extension of its machine park.
62a0519e96a1b91370321b89;https://www.cidi.fr/en/services/fabrication-of-structures/;It owns proprietary products under the name of CIDI.;Fabrication of Structures;
62a0519e96a1b91370321b89;https://www.cidi.fr/en/services/fabrication-of-structures/;It owns proprietary products under the name of CIDI.;WE DEVELOP AND PRODUCE YOUR STRUCTURES IN WOOD AND METAL;
62a051df96a1b91370321b8e;https://www.lusha.com/business/43b3372467a7e619/;It owns proprietary products under the name of CIDI.;CIDI GROUPE is the reference in the communication support manufacturing. With more than 16 years of experience in the sector, we offer a turnkey service: concept, printing, inflatable, wood and metal structures, delivery, storage!;[MASK] is the reference in the communication support manufacturing. With more than 16 years of experience in the sector, we offer a turnkey service: concept, printing, inflatable, wood and metal structures, delivery, storage!
62a051f096a1b91370321b91;https://www.sprintbioscience.com/en/project-portfolio/internal-projects/disa/;It owns proprietary products.;The goal of the DISA program, is to develop drugs that inhibit the protein TREX1 in order to enhance the effect of immuno-oncological therapy, radiation therapy and chemotherapy in the treatment of cancer.;The goal of the [MASK] program, is to develop drugs that inhibit the protein [MASK] in order to enhance the effect of immuno-oncological therapy, radiation therapy and chemotherapy in the treatment of cancer.
62a051f096a1b91370321b91;https://www.sprintbioscience.com/en/project-portfolio/internal-projects/disa/;It owns proprietary products.;The target protein in the DISA project, TREX1 (three-prime repair exonuclease 1), is a protein that breaks down DNA fragments outside the cell nucleus and thus helps cancer cells escape the immune system.;The target protein in the [MASK] project, [MASK] (three-prime repair exonuclease 1), is a protein that breaks down DNA fragments outside the cell nucleus and thus helps cancer cells escape the immune system.
62a0520d96a1b91370321b94;https://www.sprintbioscience.com/en/project-portfolio/internal-projects/nima/;It owns proprietary products.;The NIMA program aims to generate drug candidates for the treatment of solid tumors.;The [MASK] program aims to generate drug candidates for the treatment of solid tumors.
62a0520d96a1b91370321b94;https://www.sprintbioscience.com/en/project-portfolio/internal-projects/nima/;It owns proprietary products.;The NIMA program focuses on a target protein that produces metabolites that are important for this reprogramming of the tumor’s microenvironment.;The [MASK] program focuses on a target protein that produces metabolites that are important for this reprogramming of the tumor’s microenvironment.
62a0528596a1b91370321b9d;https://cbrain.com/f2-digital-platform;It owns proprietary products.;Based on best practices, standard software, and the unique Process Library storing individual process templates, F2 offers government organizations a fast track transformation into digital government.;Based on best practices, standard software, and the unique Process Library storing individual process templates, [MASK] offers government organizations a fast track transformation into digital government.
62a0528596a1b91370321b9d;https://cbrain.com/f2-digital-platform;It owns proprietary products.;Thereby, F2 offers government institutions as a fast track for digitizing.;Thereby, [MASK] offers government institutions as a fast track for digitizing.
62a052c396a1b91370321ba0;https://cbrain.com/f2-digital-city-administration;It owns proprietary products.;It is a mature and well-proven solution that provides an overview, transparency, and automated procedures for more than 100 authorities worldwide.;It is a mature and well-proven solution that provides an overview, transparency, and automated procedures for more than 100 authorities worldwide.
62a0531d96a1b91370321ba5;https://cbrain.com/f2-digital-platform;It owns proprietary products.;The F2 Process Library allows for multiple versions of a process template, thereby e.g. making it easy to prepare for regulatory changes, and it allows for testing new versions of a process template for selected cases, often called A-B testing.;The [MASK] Process Library allows for multiple versions of a process template, thereby e.g. making it easy to prepare for regulatory changes, and it allows for testing new versions of a process template for selected cases, often called A-B testing.
62a0533d96a1b91370321baa;https://cbrain.com/;It owns proprietary products.;We offer business-critical solutions for organizations across government, private, education, and non-profit sectors.;We offer business-critical solutions for organizations across government, private, education, and non-profit sectors.
62a053b896a1b91370321bb0;https://cbrain.com/climate-software;It owns proprietary products.;Government Climate Software is based on best practices and offers authorities a fast track to implement climate action initiatives while minimizing costs.;Government Climate Software is based on best practices and offers authorities a fast track to implement climate action initiatives while minimizing costs.
62a0541396a1b91370321bb7;https://www.4jstudios.com/;It owns proprietary products named Minecraft, Overlord and Star Trek.;4J Studios;[MASK] is best known for developing [MASK] for Microsoft, Sony and Nintendo games consoles.
62a0541396a1b91370321bb7;https://www.4jstudios.com/;It owns proprietary products named Minecraft, Overlord and Star Trek.;is best known for developing Minecraft for Microsoft, Sony and Nintendo games consoles.;
62a054bd96a1b91370321bbc;https://www.atscom.it/web/capital-market-soluzioni-ai-mercati-finanziari/;It owns proprietary products.;platform manages the entire life cycle of trading activities, on its own account or on behalf of third parties, in a way that is fully compliant with;platform manages the entire life cycle of trading activities, on its own account or on behalf of third parties, in a way that is fully compliant with (adequacy, execution policy, internalisation).
62a054bd96a1b91370321bbc;https://www.atscom.it/web/capital-market-soluzioni-ai-mercati-finanziari/;It owns proprietary products.;(adequacy, execution policy, internalisation).;
62a054bd96a1b91370321bbc;https://www.atscom.it/web/capital-market-soluzioni-ai-mercati-finanziari/;It owns proprietary products.;EXP provides integrated solutions (;[MASK] provides integrated solutions (deal capture, record keeping, transaction reporting, ) capable of fully covering the operational negotiation process of buy-side and sell-side operators.
62a054bd96a1b91370321bbc;https://www.atscom.it/web/capital-market-soluzioni-ai-mercati-finanziari/;It owns proprietary products.;deal capture;
62a054bd96a1b91370321bbc;https://www.atscom.it/web/capital-market-soluzioni-ai-mercati-finanziari/;It owns proprietary products.;record keeping;
62a054bd96a1b91370321bbc;https://www.atscom.it/web/capital-market-soluzioni-ai-mercati-finanziari/;It owns proprietary products.;transaction reporting;
62a054bd96a1b91370321bbc;https://www.atscom.it/web/capital-market-soluzioni-ai-mercati-finanziari/;It owns proprietary products.;) capable of fully covering the operational negotiation process of buy-side and sell-side operators.;
62a054bd96a1b91370321bbc;https://www.atscom.it/web/capital-market-soluzioni-ai-mercati-finanziari/;It owns proprietary products.;is our;is our solution aimed at buy-side and sell-side operators who have low latency as their primary requirement.
62a054bd96a1b91370321bbc;https://www.atscom.it/web/capital-market-soluzioni-ai-mercati-finanziari/;It owns proprietary products.;solution aimed at buy-side and sell-side operators who have low latency as their primary requirement.;
62a054bd96a1b91370321bbc;https://www.atscom.it/web/capital-market-soluzioni-ai-mercati-finanziari/;It owns proprietary products.;EXP.0 offers solutions for;[MASK] offers solutions for order routing, access to markets (in proximity) and algo trading with crossing times even below one millisecond.
62a054bd96a1b91370321bbc;https://www.atscom.it/web/capital-market-soluzioni-ai-mercati-finanziari/;It owns proprietary products.;order routing;
62a054bd96a1b91370321bbc;https://www.atscom.it/web/capital-market-soluzioni-ai-mercati-finanziari/;It owns proprietary products.;, access to;
62a054bd96a1b91370321bbc;https://www.atscom.it/web/capital-market-soluzioni-ai-mercati-finanziari/;It owns proprietary products.;markets (in proximity) and;
62a054bd96a1b91370321bbc;https://www.atscom.it/web/capital-market-soluzioni-ai-mercati-finanziari/;It owns proprietary products.;algo trading;
62a054bd96a1b91370321bbc;https://www.atscom.it/web/capital-market-soluzioni-ai-mercati-finanziari/;It owns proprietary products.;with crossing times even below one millisecond.;
62a054bd96a1b91370321bbc;https://www.atscom.it/web/capital-market-soluzioni-ai-mercati-finanziari/;It owns proprietary products.;To develop EXP.0 and the proprietary 0LF (Zero Latency Fabric) infrastructure on which it is based, we made use of the contribution of the research departments of leading universities (Hamburg, Pisa).;To develop [MASK] and the proprietary 0LF (Zero Latency Fabric) infrastructure on which it is based, we made use of the contribution of the research departments of leading universities (Hamburg, Pisa).
62a054bd96a1b91370321bbc;https://www.atscom.it/web/capital-market-soluzioni-ai-mercati-finanziari/;It owns proprietary products.;EXP / EXP.0 solutions can be installed;[MASK] / [MASK] solutions can be installed as well as offered in mode.
62a054bd96a1b91370321bbc;https://www.atscom.it/web/capital-market-soluzioni-ai-mercati-finanziari/;It owns proprietary products.;as well as offered in;
62a054bd96a1b91370321bbc;https://www.atscom.it/web/capital-market-soluzioni-ai-mercati-finanziari/;It owns proprietary products.;mode .;
62a054f896a1b91370321bbf;https://www.dotdigitalgroup.com/about-us/engagement-cloud/;It owns proprietary products.;is a Software-as-a-Service (SaaS) marketing platform that enables companies to create, test and send data-driven automated campaigns.;is a [MASK] marketing platform that enables companies to create, test and send data-driven automated campaigns.
62a0555096a1b91370321bc6;https://www.cetrtapot.si/kadris4cloud/;It owns proprietary products named KADRIS 4 and CETRTA POT.;Why KADRIS 4 Cloud?;Why [MASK]?
62a0555096a1b91370321bc6;https://www.cetrtapot.si/kadris4cloud/;It owns proprietary products named KADRIS 4 and CETRTA POT.;Do you have additional questions, would you like to learn more about KADRIS 4 Cloud solutions?;Do you have additional questions, would you like to learn more about [MASK] solutions?
62a0557696a1b91370321bc9;https://dotdigital.com/;It owns proprietary products.;Dotdigital helps you harness the power of customer data to orchestrate cross-channel messaging that delivers exceptional customer experiences.;[MASK] helps you harness the power of customer data to orchestrate cross-channel messaging that delivers exceptional customer experiences.
62a0557696a1b91370321bc9;https://dotdigital.com/;It owns proprietary products.;With all the power of a customer data platform (CDP), Dotdigital unites customer data from every cross-channel touchpoint to create a seamless customer journey.;With all the power of a customer data platform [MASK] , [MASK] unites customer data from every cross-channel touchpoint to create a seamless customer journey.
62a0559296a1b91370321bcc;https://www.cetrtapot.si/kadris4cloud/o-nas.html;It owns proprietary products named KADRIS 4 and CETRTA POT.;FOURTH PATH is the leading Slovenian provider of online solutions for human resources processes, registration and records of working hours, access control and payroll.;[MASK] is the leading Slovenian provider of online solutions for human resources processes, registration and records of working hours, access control and payroll.
62a0559296a1b91370321bcc;https://www.cetrtapot.si/kadris4cloud/o-nas.html;It owns proprietary products named KADRIS 4 and CETRTA POT.;All our solutions - software and hardware - are the work of the Fourth Way.;All our solutions - software and hardware - are the work of the [MASK].
62a055e596a1b91370321bd6;https://dotdigital.com/platform/;It owns proprietary products.;Create deeper relationships with your customers and grow your business with cross-channel marketing solutions that make campaign rollout a breeze. When you combine today’s channels with data-driven personalization, everybody wins. That’s the power of Dotdigital.;Create deeper relationships with your customers and grow your business with cross-channel marketing solutions that make campaign rollout a breeze. When you combine today’s channels with data-driven personalization, everybody wins. That’s the power of [MASK].
62a055e596a1b91370321bd6;https://dotdigital.com/platform/;It owns proprietary products.;Dotdigital offers the personalization tools you need to draw in audiences and simplify workloads.;[MASK] offers the personalization tools you need to draw in audiences and simplify workloads.
62a055e596a1b91370321bd6;https://dotdigital.com/platform/;It owns proprietary products.;Grow your email list with popups, and employ Dotdigital’s form builder to know your customers better.;Grow your email list with popups, and employ [MASK] ’s form builder to know your customers better.
62a055e596a1b91370321bd6;https://dotdigital.com/platform/;It owns proprietary products.;Dotdigital offers intelligent marketing automation and headache-free integrations with a host of technologies, so you can plot a course to hidden revenue opportunities.;[MASK] offers intelligent marketing automation and headache-free integrations with a host of technologies, so you can plot a course to hidden revenue opportunities.
62a055fd96a1b91370321bd9;https://www.e-themis.com/lensemble-des-equipes-e-themis-vous-presente-ses-meilleurs-voeux-2018/;It owns proprietary products under the brand name e-THEMIS.;All the e-THEMIS teams wish you their Best Wishes for 2018.;All the [MASK] teams wish you their Best Wishes for 2018.
62a055fd96a1b91370321bd9;https://www.e-themis.com/lensemble-des-equipes-e-themis-vous-presente-ses-meilleurs-voeux-2018/;It owns proprietary products under the brand name e-THEMIS.;Click on the link to learn more about e-THEMIS.;Click on the link to learn more about [MASK].
62a0561496a1b91370321bdc;https://dotdigital.com/marketing-automation/;It owns proprietary products.;Dotdigital’s cross-channel automation ensures you’re speaking to exactly the right audience, surfacing the insights you need to drive retention and build powerful personas.;[MASK]’s cross-channel automation ensures you’re speaking to exactly the right audience, surfacing the insights you need to drive retention and build powerful personas.
62a0563696a1b91370321bdf;https://www.e-themis.com/web-seminaire-e-themis-decouvrez-la-solution-agroalimentaire-sage-x3-v7-2/;It owns proprietary products under the brand name e-THEMIS.;Tuesday, January 31 at 2:30 p.m.;
62a0563696a1b91370321bdf;https://www.e-themis.com/web-seminaire-e-themis-decouvrez-la-solution-agroalimentaire-sage-x3-v7-2/;It owns proprietary products under the brand name e-THEMIS.;, discover from your office and in 45 minutes the benefits and functionalities of the;, discover from your office and in 45 minutes the benefits and functionalities of the solution developed by [MASK] on V7 of Sage X3.
62a0563696a1b91370321bdf;https://www.e-themis.com/web-seminaire-e-themis-decouvrez-la-solution-agroalimentaire-sage-x3-v7-2/;It owns proprietary products under the brand name e-THEMIS.;solution developed by e-THEMIS on V7 of Sage X3.;
62a0569796a1b91370321be8;https://testengine.easit.com/sv/;It owns proprietary products named Easit Test Engine and Easit Go.;These are the underlying reasons why we developed the Easit Test Engine - we want to make unidentified and accurate test data available to anyone who needs it, just when they need it.;These are the underlying reasons why we developed the [MASK] - we want to make unidentified and accurate test data available to anyone who needs it, just when they need it.
62a0569796a1b91370321be8;https://testengine.easit.com/sv/;It owns proprietary products named Easit Test Engine and Easit Go.;Get to know the Easit Test Engine ™ - watch our movies!;Get to know the [MASK] - watch our movies!
62a056e796a1b91370321beb;https://easit.se/produkter/easit-go/;It owns proprietary products named Easit Test Engine and Easit Go.;We believe in freedom of choice!;We believe in freedom of choice!
62a056e796a1b91370321beb;https://easit.se/produkter/easit-go/;It owns proprietary products named Easit Test Engine and Easit Go.;With the Easit GO platform, you get the good foundation you need for an efficient and modern Service Management solution.;With the [MASK] platform, you get the good foundation you need for an efficient and modern Service Management solution.
62a056e796a1b91370321beb;https://easit.se/produkter/easit-go/;It owns proprietary products named Easit Test Engine and Easit Go.;As a Designer in Easit GO, you keep the system in sync with the constant changes in your organization.;As a Designer in [MASK], you keep the system in sync with the constant changes in your organization.
62a056e796a1b91370321beb;https://easit.se/produkter/easit-go/;It owns proprietary products named Easit Test Engine and Easit Go.;Can Easit GO be integrated with other systems?;Can [MASK] be integrated with other systems?
62a056e796a1b91370321beb;https://easit.se/produkter/easit-go/;It owns proprietary products named Easit Test Engine and Easit Go.;We like the unique!;We like the unique!
62a056e796a1b91370321beb;https://easit.se/produkter/easit-go/;It owns proprietary products named Easit Test Engine and Easit Go.;In order for you to get the most out of Easit GO, we offer product-related services that ensure your experience and use.;In order for you to get the most out of [MASK], we offer product-related services that ensure your experience and use.
62a056e796a1b91370321beb;https://easit.se/produkter/easit-go/;It owns proprietary products named Easit Test Engine and Easit Go.;Easit GO has the ability to satisfy needs in several departments and business areas with you.;[MASK] has the ability to satisfy needs in several departments and business areas with you.
62a0572196a1b91370321bf2;https://www.ikmultimedia.com/products/irig2/;It owns proprietary products named iRig.;In 2010, for the first time ever, the original iRig allowed guitar and bass players to plug into their iPhone and use their mobile device to play, practice and record with apps like IK's AmpliTube, Apple’s GarageBand and thousands more.;In 2010, for the first time ever, the original [MASK] allowed guitar and bass players to plug into their iPhone and use their mobile device to play, practice and record with apps like IK's AmpliTube, Apple’s GarageBand and thousands more.
62a0572196a1b91370321bf2;https://www.ikmultimedia.com/products/irig2/;It owns proprietary products named iRig.;"iRig 2 builds upon the success of its predecessor by introducing essential new features — like adjustable input gain, cross-platform compatibility and a 1/4"" amplifier output — that will once again revolutionize the way you make your music while on the go.";"[MASK] 2 builds upon the success of its predecessor by introducing essential new features — like adjustable input gain, cross-platform compatibility and a 1/4"" amplifier output — that will once again revolutionize the way you make your music while on the go."
62a0572196a1b91370321bf2;https://www.ikmultimedia.com/products/irig2/;It owns proprietary products named iRig.;Now everyone can plug in their guitar, bass or other instrument and enjoy killer tone on their iPhone, iPad, iPod touch or Mac — with the release of iRig 2, the world’s most popular guitar interface is now better than ever before.;Now everyone can plug in their guitar, bass or other instrument and enjoy killer tone on their iPhone, iPad, iPod touch or Mac — with the release of [MASK] 2, the world’s most popular guitar interface is now better than ever before.
62a0572196a1b91370321bf2;https://www.ikmultimedia.com/products/irig2/;It owns proprietary products named iRig.;iRig 2 is there to help you make your practice and performance sessions as easy as possible.;[MASK] 2 is there to help you make your practice and performance sessions as easy as possible.
62a0572196a1b91370321bf2;https://www.ikmultimedia.com/products/irig2/;It owns proprietary products named iRig.;It comes with a microphone stand mount and Velcro strip that allow you to easy attach it for performance alongside other convenient tools like IK's iKlip range of mic supports for all sizes of smartphones and tablets.;It comes with a microphone stand mount and Velcro strip that allow you to easy attach it for performance alongside other convenient tools like IK's iKlip range of mic supports for all sizes of smartphones and tablets.
62a0572196a1b91370321bf2;https://www.ikmultimedia.com/products/irig2/;It owns proprietary products named iRig.;And while iRig 2 is the ideal companion to AmpliTube for iOS, it also works with any other recording, processing, tuning or music app.;And while [MASK] 2 is the ideal companion to AmpliTube for iOS, it also works with any other recording, processing, tuning or music app.
62a057c696a1b91370321bf9;https://www.ikmultimedia.com/products/irigblueboardapp/;It owns proprietary products named iRig.;works by wirelessly connecting to a dedicated iRig BlueBoard iOS and Mac app to translate Bluetooth signals into MIDI signals that your Core MIDI apps respond to.;works by wirelessly connecting to a dedicated [MASK] iOS and Mac app to translate Bluetooth signals into MIDI signals that your Core MIDI apps respond to.
62a057c696a1b91370321bf9;https://www.ikmultimedia.com/products/irigblueboardapp/;It owns proprietary products named iRig.;The new iRig BlueBoard app gives you the ability to customize and assign controls to the various pads on the iRig BlueBoard pedalboard.;The new [MASK] app gives you the ability to customize and assign controls to the various pads on the [MASK] pedalboard.
62a057c696a1b91370321bf9;https://www.ikmultimedia.com/products/irigblueboardapp/;It owns proprietary products named iRig.;. With iRig BlueBoard, you can switch between your rhythm tones and lead tones with a simple “tap” on a pad with your foot.;With [MASK] , you can switch between your rhythm tones and lead tones with a simple “tap” on a pad with your foot.
62a0582b96a1b91370321bfc;https://www.ikmultimedia.com/products/irigproquattroio/?pkey=irig-pro-quattro-io;It owns proprietary products named iRig.;iRig Pro Quattro I/O;[MASK] Pro Quattro I/O will put those concerns to rest forever. It’s a professional-grade 4-in / 2-out portable audio and MIDI interface packed with everything you need for pristine field recording, content creation, streaming, podcasting and performing.
62a0582b96a1b91370321bfc;https://www.ikmultimedia.com/products/irigproquattroio/?pkey=irig-pro-quattro-io;It owns proprietary products named iRig.;will put those concerns to rest forever. It’s a professional-grade 4-in / 2-out portable audio and MIDI interface packed with everything you need for pristine field recording, content creation, streaming, podcasting and performing.;
62a0587d96a1b91370321c01;https://hex-rays.com/blog/ida-teams-beta-release/;It owns proprietary products named IDA and Hex-Rays decompiler.;Today, the Hex-Rays team is proud to announce the release of the;Today, the [MASK] team is proud to announce the release of the beta version of [MASK] Teams
62a0587d96a1b91370321c01;https://hex-rays.com/blog/ida-teams-beta-release/;It owns proprietary products named IDA and Hex-Rays decompiler.;beta version of IDA Teams;
62a0587d96a1b91370321c01;https://hex-rays.com/blog/ida-teams-beta-release/;It owns proprietary products named IDA and Hex-Rays decompiler.;: a collaborative tool for teams of reverse-engineers.;: a collaborative tool for teams of reverse-engineers.
62a0587d96a1b91370321c01;https://hex-rays.com/blog/ida-teams-beta-release/;It owns proprietary products named IDA and Hex-Rays decompiler.;Inspired by processes (and tools) that are now ubiquitous in everyday traditional software engineering,;Inspired by processes (and tools) that are now ubiquitous in everyday traditional software engineering, [MASK] Teams brings the same power and control to the process of software reverse engineering.
62a0587d96a1b91370321c01;https://hex-rays.com/blog/ida-teams-beta-release/;It owns proprietary products named IDA and Hex-Rays decompiler.;IDA Teams;
62a0587d96a1b91370321c01;https://hex-rays.com/blog/ida-teams-beta-release/;It owns proprietary products named IDA and Hex-Rays decompiler.;brings the same power and control to the process of software reverse engineering.;
62a058bf96a1b91370321c04;https://www.ikmultimedia.com/products/irigstreamsolo/?pkey=irigstreamsolo;It owns proprietary products named iRig.;Stream Solo;
62a058bf96a1b91370321c04;https://www.ikmultimedia.com/products/irigstreamsolo/?pkey=irigstreamsolo;It owns proprietary products named iRig.;Easy-to-use streaming audio interface;
62a058bf96a1b91370321c04;https://www.ikmultimedia.com/products/irigstreamsolo/?pkey=irigstreamsolo;It owns proprietary products named iRig.;iRig Stream Solo;[MASK] Stream Solo is an easy-to-use audio interface for iPhone*, iPad and Android that lets you connect up to 3 distinct sources and mix them into your stream.
62a058bf96a1b91370321c04;https://www.ikmultimedia.com/products/irigstreamsolo/?pkey=irigstreamsolo;It owns proprietary products named iRig.;is an easy-to-use audio interface for iPhone*, iPad and Android that lets you connect up to 3 distinct sources and mix them into your stream.;
62a058bf96a1b91370321c04;https://www.ikmultimedia.com/products/irigstreamsolo/?pkey=irigstreamsolo;It owns proprietary products named iRig.;iRig Stream Solo makes it easy to connect all your audio sources and route them to a streaming or recording app.;[MASK] Stream Solo makes it easy to connect all your audio sources and route them to a streaming or recording app.
62a058d896a1b91370321c07;https://hex-rays.com/decompiler/;It owns proprietary products named IDA and Hex-Rays decompiler.;The Hex-Rays Decompiler brings binary software analysis within reach of millions of programmers.;The [MASK] Decompiler brings binary software analysis within reach of millions of programmers.
62a058d896a1b91370321c07;https://hex-rays.com/decompiler/;It owns proprietary products named IDA and Hex-Rays decompiler.;"The Hex-Rays Decompiler is available
  under different types of licensing, editions and discounts.";The [MASK] Decompiler is available under different types of licensing, editions and discounts.
62a0598c96a1b91370321c0c;https://www.ikmultimedia.com/products/irigpre2/?pkey=irig-pre-2;It owns proprietary products named iRig.;iRig Pre 2;[MASK] Pre 2 is a pocket-sized mic preamp that lets you easily use your XLR mics to record, perform and stream with your iPhone*, iPad, Android device or DSLR camera.
